,voter,vote,weight
5053,osmo1e3ee62774tmpf233n9vxdnt482d3e04xmdfeay,NO,1957077940
5054,osmo1e3l0wclnx8e6wdme4zhk04yt93t0vasdj8taez,ABSTAIN,0
5055,osmo1ejgaqzh2e2vu4wlz7l60w62rcgvj69x6yyqhym,ABSTAIN,2832000000
5056,osmo1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wtfxqjv,YES,5000
5057,osmo1ejs2e5ht03kwzdv3s320gp3pch4za93mm65y6h,YES,29027884
5058,osmo1ejse7gx0su0has82cu4ezmsrtfwwfgl4zt8q55,YES,400793904
5059,osmo1ej3tct7uczdpgeeg3lmy44cm7fty5mpfaa80y2,YES,234709745
5060,osmo1ej4hw9zvn8wz559xkrdcerjcauagr3xszskduy,YES,72000000
5061,osmo1ejeazmqpw3twpk4m47wu97ayf3uy0740cxtt43,YES,0
5062,osmo1entg586tfr2c2pq0fhdypt7p7pkyk0wn7ryl4z,YES,12016000
5063,osmo1envl9sz0l3n26ets8uqy3annxcmdxwej24wngt,YES,30000000
5064,osmo1enheqj0lq2j4ykhv0lx8w666djqukmartjjmha,YES,0
5065,osmo1encudlcp6agwv8hhzvq8wgu2xsgnqdrv9cj6tu,ABSTAIN,30710894
5066,osmo1e5fvpr39tuel983kj8a20fgyvlwwwl0g8dznk9,YES,2000000
5067,osmo1e5f3sz88gjda9k7e42hpn3dqkpljy2lyzmy78e,NO,305560
5068,osmo1e5wrszmtgewzs0c8zkzsulmhnl5j6ecvh7h0k6,NO,40525540
5069,osmo1e50hkzqg7xm89s0catruhr4dhc4usqn6j6zcm8,NO,0
5070,osmo1e4rp9hrhxgw7gdtntvhrus2s0j6k80jlflqfgc,YES,254000000
5071,osmo1e48yt6wen30dnvyfcxjwdms3ssa73pez4hlknq,NO,8929263
5072,osmo1e4ktt07t0pqn0q7fukmlqz87nqhan3jg26vp2l,YES,4443455634
5073,osmo1e4u570wepwwxz9xe8vu6p4yee8el57sz0f9nc6,YES,326771968
5074,osmo1e47as8rkjyce4tuvvjcc9sk4cugnxmxgpflf3w,YES,34312858
5075,osmo1ekp7t6e8wshjafnv233q3ru69qm9mlwqxl0vfy,YES,3756840355
5076,osmo1ekt4u5frgg5d384f5jg572xrrvds5p0fd77ta4,YES,0
5077,osmo1ekhj5hmntsaatwgrk0d2d9l95sz4fp6ud7r90r,YES,62200000
5078,osmo1ekcyj7hnjj8hf4p208umv2zzhch7f2ps0hs8l2,YES,18186110
5079,osmo1eh997dx0z4596cy3rr4kwwl5sgahgwhwkkv6ut,YES,150981477
5080,osmo1eh8h3fjump4dfnx98v7qlhvvd05rwrfct264kc,VETO,115000000
5081,osmo1ehgkl2lztn0gpxa7n9re6n949lktksqgqv3zp3,NO,12050701849
5082,osmo1ehfk2d9jla97j84mw2qr8gh2d0yackvgp7xpnl,VETO,722589409
5083,osmo1ehj7lh6v4nlke39xnn7tf4nvvtm02acfmeh8fn,YES,7000000
5084,osmo1ehlndex0z36mat44khtunenf8qr8yxs78pj7lh,YES,25100000
5085,osmo1ecrsqumer5dxmgnd6dkjngexm76g2f0getagj5,YES,50000000
5086,osmo1ecfy0fp389hesxz2q2us5de3ve8ha374c486nr,YES,115000000
5087,osmo1ecsu4szw4py0r6w5cn6ye04qsn8vxf5xgjzflv,YES,1009141276
5088,osmo1ec5yt8s9kxk8zun6v0vzl9nrx0w3znehkeftjg,ABSTAIN,400000000
5089,osmo1ec4hdf0xx97g6997ufq9dtg8q3eu43gvg7xpfu,ABSTAIN,21111297
5090,osmo1echr3c2afuyeg54tae46qxft4xtf52jxr7s5kv,NO,16200000
5091,osmo1eeyw4v5qpfe7xwka4pfsulw837g0vxr9rs56nr,YES,120254698
5092,osmo1eeff63x97xzuzy0crushnmzru2g5anvxqzsj97,YES,420000000
5093,osmo1eedgtj9d8339xy40t8wy3c2rsrssvgl84yn3j6,YES,4400350000
5094,osmo1eejdeyvjp923vam3krdfc4vf7766srewslmsm7,YES,0
5095,osmo1eej60r0pqjqdrna587rhtnhtla0nv06cxpjjun,VETO,4911732
5096,osmo1e6ypkv27588jypcdxq6ymyqkzpw7se3llvjcat,NO,15417293
5097,osmo1e69n6znf95ru98ydn8f5qm3qw3n7kljtv39t3a,YES,33000000
5098,osmo1e62w3cze8jc5szmqwm86mk93q0e0l363se6l7t,YES,5753000
5099,osmo1e6c7nw463mjewqm3pfu29vcaadly2na0a6uhw9,YES,530978137
5100,osmo1em9rhlvu9h4h3d4s3yhzpxvv4380xz6cyl56pz,VETO,151000000
5101,osmo1emgthwtengcavldv8fdhl3hta47c0fyne64js8,YES,55000000
5102,osmo1emj5gu2uq0pr5ce49d6eaykh9msk3t067g856y,YES,100197051
5103,osmo1emkxujqtuzhtwgwfex2wj3wcx3tulrt35ul573,YES,5501931929
5104,osmo1euzd5g940uf7wcuxavurfsm9msc8hpzpa6hdu4,YES,1001000
5105,osmo1euz0g6x9gnuw06eslt29ckpx3sqpvl75jrlhmj,YES,250000000
5106,osmo1eudmnqql3cnae6r9e2lpcd2kp46hjy8uzex7cg,YES,10517388
5107,osmo1euhpr3swxkqv3mwnqlv3qxgel2duly47cskk3s,ABSTAIN,51002354
5108,osmo1eu6yf2wjl45qqk4qyj9u9eruy78dk7wgzw0vf3,ABSTAIN,857541834
5109,osmo1eu67gjya3wu8dmp787c3f5vg4mkv4fcpcqnu2k,NO,233967534
5110,osmo1eul3948ahtp9und9d39cjl9jlwtlfrl06jv4fu,NO,70148592
5111,osmo1ea2yp9judgq83u3l5zwxl9fefh5cejxlah9qc8,YES,2701867
5112,osmo1ea4dj5mdc5zhpv2f6klzfquk43j75sks3g8sf8,YES,51144060
5113,osmo1ea40juxncwsh0jc350alc4777cvz53rtnqpsmn,YES,0
5114,osmo1eah7djz8ryuqdryemmxglukupyhzkqptezzat6,VETO,44323901
5115,osmo1e7r6jqr22f5zneh8dehwgnp3a5nlsr4lehvmqf,NO,20977585
5116,osmo1e78zc77jlwtzulvupvun55vhvm0ruzdgkvlyla,YES,700800000
5117,osmo1e73x5tececs3gje96hp0z6vuc04k6uvdmhsj70,NO,20790364
5118,osmo1e7ndpr4w8kjygpa6ja4u0gker34c0snlkakkcl,YES,8143771
5119,osmo1elxgt92mk3hyyllqeeydkaxdm87xmmvatxafnk,YES,5000000
5120,osmo1elf09a8uers67ljhtlj9nyu2g38syzsje7k9f7,YES,288204289
5121,osmo1eltax4uel4gjnn5lrtqkgkenrlzp3647ph8tq4,YES,713000000
5122,osmo1elj99h23ruqlugle2j9exrugqqjt7edc0290xz,NO,167191946
5123,osmo1eljj8h8wc9me90s740qrl9n6slvn78lg5e26r6,NO,25000000000
5124,osmo1elcpqhr4t53fkg4ae6r7g8c84f54rgd5tzjxj9,YES,9272380000
5125,osmo16qzf44cpkgy86xfs4h3fxhaec693k7lgc0k0g0,YES,6287558540
5126,osmo16qrmvjmj2ms4klm6wyk9frfzwqteftpl4lng3s,YES,20614781
5127,osmo16q8xd335y38xk2ul67mjg27vdnrcnklt0ewepv,NO,52032111
5128,osmo16q2fnneagjasmm6t6559rvh5kl6r75t8xt2cxj,YES,50952330
5129,osmo16qwjsddyrv8lw8xuyamhdgcyn9qrrmjhtee58s,YES,1000000
5130,osmo16q0ghspu5gutq573egln5arjwlwrmqgjr86dtp,VETO,29122944
5131,osmo16ppev8eppmhgy4du6uph6jpnf0ztr67rsretgd,YES,4435586
5132,osmo16pyqrycc7eg7926c0phu27hyp0atlm5y2ka0gr,NO,5000000
5133,osmo16pjqlqzx3sl2vq362hlcgq53svw5s42wxp42lg,YES,1000000
5134,osmo16pcdajdja3005z0t5gddt5wv6x3ehymjgh3370,YES,607940521
5135,osmo16zxdqqpx6e7783fcwh63wvedpzkkq36haw8euc,YES,369939787
5136,osmo16z2hwclctv0umzvm9psuk0edcxjaqx886zf4y0,YES,21423549
5137,osmo16zt04cjmkyllwnwquvqxzfrcez5vheldhplkzv,YES,0
5138,osmo16zth026m30rjlw0js3ezc3pjq3runj757p89l9,ABSTAIN,211857877
5139,osmo16zk75ecu3j53l5kzwvh6e342wdrv50hdtm7rd2,VETO,15519024
5140,osmo16zhha78knnmuzqkc39mfs2wfdjt3tre43g04uf,YES,10200000
5141,osmo16zc0xzx2y2l50h8pk2dxa83h483j9ecvh46ux9,YES,602235516
5142,osmo16yy252ac8gqqdny3uc022djwvswk7a40u0cmqd,YES,13020532
5143,osmo16yk2ljku83sys4wqqu5ayt5pjk23d7anwqp5vc,YES,2840328110
5144,osmo16ye4n8p4qlwejlfa7y2g8d6j5wpxkh3qmaa947,YES,111000000
5145,osmo169fgr67ex8mc9l9qdw9c749tad0xh5mflqkksx,YES,25200000
5146,osmo169tf9zf2x4mqglvaq5akk4ax6scupg458f53ut,YES,71892
5147,osmo169sum6v42ctvrdqgl4q9xz85ykdufpvdgj2jfq,ABSTAIN,213949312
5148,osmo1693yk59hh80w0ry6yr2hc574rqd4qcjlvd3whf,YES,110000000
5149,osmo169c3kyatcmeyzje5g5k7pwejgs808d869rlrgt,ABSTAIN,12796984
5150,osmo1696x445vjqm2vlck3d58kcdgu6uz4pfn99mzpd,YES,9034173
5151,osmo1696g8cyq2l5zxpraj9rk3nx3p7prfm5zfzjfx5,ABSTAIN,18245676
5152,osmo169u9pahqlhqcz6fmrd37dlv0vr44vqdvwn2l6c,ABSTAIN,5259680
5153,osmo169ugv4rtx6vu7z5s0xy8f5pn8k44xq5yu52pmk,NO,0
5154,osmo1697eu6zsqnghmac28a2d30y3ffxehpzt3emn9j,YES,250500000
5155,osmo16xrp6htdt5j2qgmcfkjv4jf7f285sre8tq5vs2,YES,0
5156,osmo16xrl45vydrv64jwfj3f04p9drtdc2vatw5su6a,YES,1190437626
5157,osmo16xyre9lg94re2v5egfaskud2ppan54kg6a7zpe,NO,7263934
5158,osmo16x96evckz726876audhpnv5m32ly4a6wgkvd7y,YES,3500326170
5159,osmo16x80hlz8w7g53mudh40q3g380500ep9kgpy3ex,NO,100000000
5160,osmo16x64nd927u30vj6cpesxyp0ulxn3skx5767287,YES,1001000
5161,osmo16xm2ehrj74ur2dh07s3ekwpsr5rvvp7akjnsqf,VETO,17310223498
5162,osmo16xmv3853nucsarxylp6rtr8h6s2qmupfssjqvy,NO,1031814710
5163,osmo168h02hkpqhnzngavuj507kyf474fg7mc6atf9c,YES,4000000
5164,osmo1686y9x9f7vk3yh68usf2wfqacafxrhk4w9mty4,NO,0
5165,osmo168mkuxz3ktj8ezkp4x5722rru4lry0amyfacwt,NO,3249303426
5166,osmo168u5ugue400s76h0pa77mxhnrse60jfhjyqe55,VETO,1000000
5167,osmo16gzrm9g5a364pyc8scxjw7axvz79qkg86kv0a4,NO,42712221
5168,osmo16grj7d9ezx0ck52rw60wdu5kmjcfhl6lq78ypk,YES,502228
5169,osmo16ggmgz5m3jyc5z5qur6tnnlv0kz2ak783dchfj,YES,136715329
5170,osmo16g2vgj46qvcupamw20kgpj7acpglmc30jneutl,YES,500000000
5171,osmo16gspjlxe6n6a95gsa9h4zfar8ruukspyajx6g6,NO,411703569
5172,osmo16g5cgxge4grxd8qm33c9gd0vxpfsdtkuq2za0l,YES,702102586
5173,osmo16gej2f6k6k8txn37kcypn68rs2frlcd7axfeml,YES,0
5174,osmo16gm3cvhluf9xfurkx9qgxq7pldvd479l49jpvh,ABSTAIN,5579910954
5175,osmo16fy43dk0l98mq89cf6uz4sswsgrs7wpttpknmr,YES,50554385
5176,osmo16fgawpzp0mn8rn6tax9n9uu8fh83hncqpxx68f,YES,1000081821
5177,osmo16fkd9ft03km5l32z4jhhlx3tz8y3yt4quxplys,YES,10612591
5178,osmo16fa0xd6vkqg5ruk8zun2qujdsmyxgm474e7juf,NO,1615100212
5179,osmo16fl432zl8q09dy75kxlnrm2megttwmy9a4sjq7,ABSTAIN,10000000
5180,osmo162wuq85d6l6yut3yhgsv4cnnvkc034dyk2fvsr,YES,42573259
5181,osmo162u282dv5qh6jt0ly8unp8wtyld6ndxxha9cvp,ABSTAIN,0
5182,osmo16tq0vcl5t9gep0sak7evex32xdqheaxk22ahwf,ABSTAIN,581600
5183,osmo16tzrgxe24tl2959e65zzkt90tprlzgn5p888sa,NO,53000000
5184,osmo16t9ypghr9qcdnh8y4hvgmefuqsv2kg723avgpk,YES,5105713
5185,osmo16txvr5gp335jgmje67rxgamd56gsflw07kksyt,YES,16000000
5186,osmo16t8ufy8sf52nuuhfdfd7jjc4uq30m8vdcwv2wg,VETO,562028730
5187,osmo16tg7cm758rpeqph7ary5tq7h9yz4xcryl393xk,NO,3506601
5188,osmo16ts29nj3qr9sf3k9wl8gwmd76evzdlhmn3gzvp,YES,2241190000
5189,osmo16tarcqzyg5y4w8zjdr0h4q32axwe24vlsr77w6,YES,51347123
5190,osmo16vzpwgdfk5m0g4wx6ghfcy62scclwq36laxu45,NO,4000000000
5191,osmo16vvf4hjqjarfyy92hpkm4jtde7sxydn2sxl75f,YES,9000000
5192,osmo16vdxr585r7khce4hvucud554j8nxrt2a9560ud,YES,1000006671
5193,osmo16vnsrhxsyamf4f4eln6g587qwwd39ftesvz88l,YES,1000000
5194,osmo16dgwl34mhqsk9phz2kmmh8qfpnp4uvc5a4stmg,YES,0
5195,osmo16dfn6re8nvtvgn87w3g2atx0mdkkylrjf5x25l,ABSTAIN,1192500000
5196,osmo16dsux5nuyu6dk0vhg0ju4l8dfftuqhtgzlpayw,YES,3000000000
5197,osmo16d4pfxh0uehpu8q2f284de9ecpeanp60hwk4jd,YES,5000000
5198,osmo16wvhqc00y6psjnu0pypnxf9xuzdtlcw68ygywh,YES,0
5199,osmo16wwvq2jpezc43qzym8yd9p2s8yz5h9k8xm7y7a,ABSTAIN,200000004
5200,osmo16wwmrvkvtfp4a43htm8fk4309w2dvkuv2vs8fl,YES,1875319774
5201,osmo16wmd4zf9dwz854cmxmn8nfrx3lr36fr0gka397,YES,27435852
5202,osmo160fmt6hhyw8d6zj547w2a4zkv68suq3067974d,NO,1282287468
5203,osmo160v2vk9cmu0h8nep8ka9v3umuxgsxr9a8kpw0q,YES,0
5204,osmo160d07lflaktxuau7z5cavgaqjzwzj7vl37h903,YES,6367523
5205,osmo160u6ulm2gzpetst2d8e6prhxm0n66l42mmz5rv,YES,0
5206,osmo160awjrx8w3wk297m72usank4v4ettkjeul6cvu,VETO,779982087
5207,osmo16sp25c8jvcs54atlkvmmaum05yu7r6l6mlyr2g,VETO,1225000000
5208,osmo16szgrdc5ac3awfvaul4uyzznn9ywqslyv0z2qf,YES,1000000
5209,osmo16sr7wcttjj377r666y2pl5vjqkg8wn3kgatztg,YES,0
5210,osmo16sk8duv8cywzvcrqxpqcyelr4v0upg03dguud6,YES,104500000
5211,osmo16sktkgs03rx60acfxlf7wknykmqjzmf5hfmtd9,YES,144000000
5212,osmo1634lrxjrjcqwdxw6x9at63meylrcsnvttsf0e8,NO,2015068335
5213,osmo163kjqgwuwljat2ul5wa9vwez8vzwfr4ygytar2,NO,142654544
5214,osmo163h8dq04rytvvvem7u7gh53rt00gaajlqngz7n,YES,0
5215,osmo163h5ccj7su8qkk0vp646uwff0dks5ldm652umr,YES,120420000
5216,osmo163ck9f55s0y0mmdwp8nyks7jlgvq7pjnc5csts,YES,0
5217,osmo163enu6y0z3v6dl642smqyx8h5da9rw0p3nygkv,YES,22571128
5218,osmo163ughqpmrv2xuupdldeqddrcrzfm5q8ezwh5gx,YES,30000000
5219,osmo16jrycgj5cn3h4jmljpn9xdgkrdg9qv82tyekty,VETO,263233633
5220,osmo16jx83655usvn9d7pve3l370929ud982eaq78e8,YES,2000000000
5221,osmo16j8hm2zfnn2l0dvjnpjx427pdn47k7pxmxe3gl,YES,0
5222,osmo16j5hsdrcaa6950ks0rf944rgmncukl74z8k8ea,NO,2747587045
5223,osmo16jkp75x28qyvdkzacy3kx8a704gpgqjjyjc3ne,YES,398588038
5224,osmo16jkfqmtzt8uxm0jkhrxc93k9rvmnthf4x7nlmd,YES,375730238
5225,osmo16j6t73xggc6svex0hzwfygshkfnr8wz6jlq5cw,YES,25137164
5226,osmo16ntyzdhhk6n4vlwyepulse65gahvjrwnf0k928,VETO,11500000
5227,osmo16nt8x04n6kjqdm5umlmstyqz0gy78a9cmu0weu,NO,1772832
5228,osmo16n0t7lmy4wnhjytzkncjdkxrsu9yfjm3r3k53y,YES,52900000
5229,osmo16n50v45cj07n0w7wsyrsfecq0wds6kcn95ht4p,NO,3483100
5230,osmo16n6klgn79dvey5mc5k73tvtm9nn58r77usvhv8,NO,321366109
5231,osmo165z4p6ket6fvlkfmxs494n8rtxgkdma2n7y2zx,YES,0
5232,osmo165yrvz2lt572qe5dz9mltwjesrw2xltqjxd06g,NO,0
5233,osmo165x2kjttzrq82fmrv7vera0452a3ja4mlt4l0k,ABSTAIN,318639938
5234,osmo165ujnuv4f9gcfvxgesa3thgvdgtrddmv7p4v3y,YES,11045386925
5235,osmo164q6fgf46azlul4a9lxue3wl9x5m9ju8q65xyt,YES,50000001
5236,osmo164zyl9r7gp2dxhvqxwgu650muf35rxcsu6mkha,NO,3232443968
5237,osmo164rshrwr7h035m4hy7yvvlg2gav8yn0a22g70h,YES,360000000
5238,osmo1649urevvpvlmljf3nwgsfmuq7uxnz8ua6djrwx,YES,0
5239,osmo164t28gaynsc88k39gkl4cxk7x583xyq8fp96uy,YES,25379000
5240,osmo164djygxtsxe4kwf26vrh20824nu2at2pykmwyp,NO,0
5241,osmo164nhg00xquv6ym5nhd6vde2wkg8vqp89jcaw3t,YES,120780000
5242,osmo164ahe0qjnq9d7qkvj7pqrk7pt83g0t70wtucm7,NO,7500000
5243,osmo16k96em8nk5usnxw38n94skklx2j9rr2wluwzvt,YES,730000935
5244,osmo16kk8fdxhy6umpz3430cm0kxhaedd7mpz46xjnz,ABSTAIN,21000
5245,osmo16kujwtssyq7fsn9twwr8e703yhzffeffu8engx,NO,56728925
5246,osmo16hq07xltd8r6n9jxe5cfwzpstlnsruwz7ut43w,YES,2361878
5247,osmo16hz3r7xm7q73qcth6r7dhy48ut485cuyulhjfp,VETO,142329612
5248,osmo16h9q5x3l6ngxd3lyhxepmflmqre2sdtxtf8v3y,NO,360000000
5249,osmo16hvfd54uj3ygqnymxa63c20s6t4pq8svcjxezk,YES,503370000
5250,osmo16hvtzfnrjpt9zvl8zptd9fkf7twa04l8tskyy2,YES,0
5251,osmo16hvkj2362zrj0c8djh75endaclmdhw07yuy36e,YES,50000000
5252,osmo16hvcvhuw5q5jxc6asm8t3h3ltcwgshr5x56z4m,ABSTAIN,1200000000
5253,osmo16h026jnvjftww9kv0p3t6hzvgcsck606l6qr6a,YES,369000000
5254,osmo16hk3e9rlzlt3tr67m9pggf6fgkj8r3nhjvvwkn,VETO,2758851754
5255,osmo16hu6p80u4vxuwdtecglxchk3xa6jex6frrcale,VETO,785619961
5256,osmo16h7lhqcwqmshwnqaty8tqyqhctl5hsct3hsatc,YES,15056808
5257,osmo16cdzuc63uazeg50m5tqwwt7fj5er38jgwr78qs,YES,58202707
5258,osmo16cd8ts6wq08mkssf4axglsf4qcnqt00egaequp,YES,1500000
5259,osmo16c6sqjl9pqzl9vh3z727k08xsp37pjckmktdhq,ABSTAIN,5948552
5260,osmo16c6hnfy3wypkyreknx7k2kkh802ednjw2x4wuz,NO,167042923
5261,osmo16cayvvf9ytwxpp20v2n64em42h97y3tjesqpug,YES,0
5262,osmo16caa5mtzmzamvtt2f35vvvdwdkzxs6s9qyxwcf,NO,17556813
5263,osmo16er7q4caa9spdmqet3c9gdluzh3d4xuanpz5vc,YES,52511169
5264,osmo16e2ppfuazahdkfz8whmwasws744cdhlcgajllq,NO,84897
5265,osmo16esf7h8h5etlac5dm22mmv39xt9wljkmn7hd5t,YES,1022349976
5266,osmo16e4cyy68g8euczvmypkf5ksye0trjdxa4myd7d,ABSTAIN,916304482
5267,osmo16eh8fp3y8z2w0ftx9srkatavcte5rynw9cw9xn,YES,4715924896
5268,osmo16emjraf83ahlwaesan4a4ryud4q86c2zgy699k,ABSTAIN,8700118
5269,osmo166qjrwnyrsdwch6umtuq2cvf7qs0e887qsdl6j,YES,13125000000
5270,osmo166rntwn043sj8xpkdwvrk6grts7e55k5uwvquv,YES,450000000
5271,osmo166xsmqarxfzjgevt566ya568mcejtqlspf0dsl,YES,168850000
5272,osmo166gw9ls3ydfeeelvty3j4svdq458m60ddtxgaq,NO,125276507
5273,osmo166fhku8apgxapjtgqvu64yhn8ms55e2dcjtcwq,YES,843901297
5274,osmo166f7qetvlesa82zd85kxe77mtnem9u54sujw2x,YES,10507000000
5275,osmo166hn59z08d0357jv9y797t40lzv050cja2vmk6,YES,21726274
5276,osmo166e5h5k5es9ayegxhpzvhn82vl59wuxqgynyln,YES,15528897
5277,osmo16mq9lwkz5mu7n45z5ecdtawp37lhcf6c6ss8ef,ABSTAIN,58458879
5278,osmo16mfca6k0cje3dc9hsx3x6tshul4tevhxqq4s9h,YES,10000000
5279,osmo16mvgsandwxsef238k0lvkvf325n3wp44lge3rk,YES,0
5280,osmo16mdvd9s8x59kv5a44088cfhx6rdf0ptsn96fnl,YES,56000000
5281,osmo16mh90aqq36jq6pgwwtsv340336nzd6f98kzyrl,YES,38392242
5282,osmo16m7mzktpz066lsdku7suwh9my3gdm52rlk3klm,YES,15000000
5283,osmo16uy5ft9pa7vtnvn9z2t55n8uftzzkhgjp3gnly,YES,0
5284,osmo16ut435wqryq7fffps4e8087nk7gesrcjwncuxd,YES,79000000
5285,osmo16uvsk3w54y04qhtun9gzn6l5vgcmd53psgkz5x,YES,57967954
5286,osmo16u086w96w4d4cuczzyzvv8yrqedlq8m70sk5ff,NO,64283271
5287,osmo16uhvl228a6cwggj04f50lr8n39ukrreyd56rww,ABSTAIN,0
5288,osmo16aq0m6n40gu2sr98mj2fdpy0ahzfctuwxjq7zm,YES,0
5289,osmo16a8y5lj6rs2eafk7c07mamf98h3nnv26djk0e2,NO,10000000
5290,osmo16a84ca6q2uw0g5qwffu02emqkf3z2l97paj6dz,YES,153557053835
5291,osmo16a48ltp7vm7f5l3wnz3hpgjvd4e884xhu4rtha,YES,236625871
5292,osmo16ak7kw9mpfk39d3hjn3url7ajg4w94m0c24drd,YES,310288805
5293,osmo16al645g8yth0dxp2uwr4wlhl6mkpzljkr2meu9,YES,0
5294,osmo1679yrs8dmska7wcsawgy2m25kwucm3z0uxyaa3,YES,69000000
5295,osmo167gze57at2cuyndg98nmfz4hff29agsu0grejk,YES,7649187
5296,osmo167s5epneqapzj4p2v9h0hm7x6c0muf37nlmxq9,YES,182414104
5297,osmo167k2w34yqxglfvendch76yacpj0q0gz6ms4hee,YES,8842094
5298,osmo1676f58jm6rkl945f5tq575yxkkvvg7qcg0hq5r,NO,122927051
5299,osmo167mlc0ya0hzp86s0h735cnjlf6re0nxj67wucp,NO,440000000
5300,osmo16lzuvqq5zwuslwzqpkhdtkqj479wg06vc409kp,YES,2273692
5301,osmo16l0x9xu840u06qrph5n393ru3sc37l0hvadp7a,YES,40494203
5302,osmo16l5z80s2rhhys5jsmgfhujdld45trgnvu2dh9d,YES,25000000
5303,osmo16l5w8y5ch6jykxy8k2q6c90jt8pcn06g96yd3f,YES,42260309
5304,osmo16l6pz9cg4fa7nsfmjdj80n94gae7nqr974waq0,YES,62957579
5305,osmo16l78jd88t6phup7324wlcl0kgvvc9c8cxmku9n,YES,2000000000
5306,osmo1mqqextww9l773056ldaquu8926lsdhx8uzcq72,YES,47022428
5307,osmo1mqpky5jf0n98pccn8f69gd9a36sqy9u3favw96,NO,0
5308,osmo1mqypstgwxah7mnw2dqh25g9f3qq55zg95z7ejp,YES,16850000
5309,osmo1mq0md205zymex9nuxmvjkjex6rkwpqmvqcqc62,YES,0
5310,osmo1mqskjd0rd6tczqmfqulkgpw23kw4dt8enzmcwa,YES,0
5311,osmo1mq362e8rmqd6hkd22qhe6gktrz3925cndek2vf,YES,107928769
5312,osmo1mqm9k0rq7mh62va3p3p4qcepqerp8853jtalrd,YES,3150000000
5313,osmo1mprsrap80qlhl98sdlwhxytp3dlkr7tn9sled5,YES,123500000
5314,osmo1mpy63wedgs3d97aejda6577dlnv0gujz7qh65f,YES,142242274
5315,osmo1mp3zcarx2vhgheh5mt4jvn9vrs53awwzguw95r,YES,9412663
5316,osmo1mpcrnx7h5esy8yyx448vr2jw882z4swvwm449e,YES,60780508
5317,osmo1mp6xelpnwlpql8wg40sde8q246ky00wulfrn5d,YES,37031677
5318,osmo1mzpax870t394kfkttekd3kuc23p4sa0g6d45w2,YES,3802763
5319,osmo1mzg5lw4kxx3m8zvgd8tzjdzy74g9s89szkrage,NO,20000000
5320,osmo1mzdap4s0dutugvz3wvjcxlsev3r3wutpf6gcy9,NO,945043617
5321,osmo1mzsf4xzap92cg2gyuvxyq97rd65vztx8x2g7e6,YES,10000000
5322,osmo1mzj089jkv8wrxk7800qx7l2258eh7dm4dm65wr,YES,55000000
5323,osmo1mzkwyvyxg4jtczr6s7mjktfrr7ksfwmxvwhqpx,YES,30000
5324,osmo1mr8zwycld5he25rjysjukndzkahnkehvwts539,NO,1268000000
5325,osmo1mrvy3mk9x4wc9tufq940yafawuvyrr83mtp4lw,NO,6485600
5326,osmo1mr45u4dmlls94wdl4qa3p8r7sajwne3wg9kwl9,YES,793707869
5327,osmo1mracjpee7xk0azqn9yx4gz9qfxnuu3eglezd2d,YES,2197545
5328,osmo1myqxl874yh9dfpzmwzkrp394un4pzzgq5hl3fv,YES,13000005900
5329,osmo1myz9feupwhq9f9hplknagp57gzhx5a3xxk2vxt,YES,42867678
5330,osmo1my86pg8x2yqr0k9pua706ucyueunqrpalgcmqz,YES,25100000
5331,osmo1mygzt7aqup7dvn0tpklqyx5wjkarww5edjretq,YES,2296800000
5332,osmo1mygm93vzdhmcgxn59m8vjcm22w2uzkxm4h7fc5,YES,10078813201
5333,osmo1myvpgklmc7q9z3vukh5kfz8zsqfwv5cj0zjpvh,NO,0
5334,osmo1mydfrd3fj99egej262mp4da06cgvf7dmu4yush,NO,106000000
5335,osmo1my4sez782qsn9uhfsd3zwrxcwzc8dx60uh67ly,YES,121209084
5336,osmo1my4ccpxlnkjz0gst75ruu7dh0ew39860ymkla2,YES,54314000
5337,osmo1mykraeuzmju2yjftgj04frszt5flya7s63yqvd,YES,1612255
5338,osmo1myued0sgheqtvd745hkaympfk9d5mm2znr0zz5,NO,402740508
5339,osmo1myl82tug0sp4z644zxhnzkwfexl4h49s8ga0n0,YES,107187
5340,osmo1m99yd3hr73xufvfftmmr83v2qwszrymxc0gr33,YES,10200000
5341,osmo1m9wr2ey7lh3l7h4grvfty96zfdtjvwz3yen28w,VETO,15928629
5342,osmo1m9wceej5mcfv33uvczvjn07hay9za7qp5sqrvc,YES,675000000
5343,osmo1m9sku8djqeaxz04eztvm4u0hr2hdqf5xunw2z6,YES,22732953
5344,osmo1mx26py964dy0rraylx9pz2wu3p7lv9j5p92zvf,YES,0
5345,osmo1mxt8772wdt05pps76rmpya65j4kc69zsdkntaf,YES,0
5346,osmo1mxtepzwtdtvq3agfzwk960g5ypkfex34hcxjrp,YES,0
5347,osmo1mxhw2lx8mnpuq8lyjc2sm3r9cryrn70tt0jpyk,YES,0
5348,osmo1mxlr7up99ukuwj3frr56qwamqqx7p0grwgj85r,NO,2044850000
5349,osmo1mxlujk80g9ea563z55qkkl5629gkvpuh0qw7eh,YES,0
5350,osmo1m8yqfmh5hzz8m3dr8uuqghquacl8sjjrwqcnp4,NO,14000000
5351,osmo1m89l997rst6m9cxt5fy9kgjej86xxck690zfw3,YES,0
5352,osmo1m88nada4nqdtqj2ft4g3fawhyhjvrllpjgfjrd,YES,0
5353,osmo1m8du4mehzfl0y8ps72a6fzazjgg70af0h207wh,YES,611110000
